date,portfolio_value,cash,positions,regime,active_stop_losses,daily_return,cumulative_return,peak,drawdown
2025-04-04,12068.85213000001,12068.85213000001,0,HIGH,0,0.0,0.20688521300000118,12081.31279000001,-0.001031399502404625
2025-04-07,12068.85213000001,12068.85213000001,0,HIGH,0,0.0,0.20688521300000118,12081.31279000001,-0.001031399502404625
2025-04-08,12068.85213000001,12068.85213000001,0,HIGH,0,0.0,0.20688521300000118,12081.31279000001,-0.001031399502404625
2025-04-09,12068.85213000001,12068.85213000001,0,HIGH,0,0.0,0.20688521300000118,12081.31279000001,-0.001031399502404625
2025-04-10,12067.519190000012,10734.579190000011,1,HIGH,0,-0.00011044463762088785,0.20675191900000134,12081.31279000001,-0.0011417302274812676
2025-04-11,12121.62919000001,10734.579190000011,1,HIGH,0,0.00448393734851793,0.21216291900000117,12121.62919000001,0.0
2025-04-14,12152.21919000001,10734.579190000011,1,HIGH,0,0.00252358816793663,0.2152219190000011,12152.21919000001,0.0
2025-04-15,12149.55919000001,10734.579190000011,1,HIGH,0,-0.00021889006101771802,0.21495591900000122,12152.21919000001,-0.00021889006101772363
2025-04-16,12094.46919000001,10734.579190000011,1,HIGH,0,-0.004534320886748211,0.20944691900000123,12152.21919000001,-0.004752218429990312
2025-04-17,12113.439190000012,10734.579190000011,1,HIGH,0,0.0015684855368176542,0.2113439190000015,12152.21919000001,-0.0031911866790479445
2025-04-21,12086.69919000001,10734.579190000011,1,HIGH,0,-0.0022074655744402927,0.20866991900000142,12152.21919000001,-0.005391607818752682
2025-04-22,12132.759190000012,10734.579190000011,1,HIGH,0,0.0038108005565413716,0.21327591900000153,12152.21919000001,-0.001601353604287573
2025-04-23,12165.346990000011,12165.346990000011,0,HIGH,0,0.002685934789413702,0.21653469900000144,12165.346990000011,0.0
2025-04-24,12165.346990000011,12165.346990000011,0,HIGH,0,0.0,0.21653469900000144,12165.346990000011,0.0
2025-04-25,12165.346990000011,12165.346990000011,0,HIGH,0,0.0,0.21653469900000144,12165.346990000011,0.0
2025-04-28,12165.346990000011,12165.346990000011,0,HIGH,0,0.0,0.21653469900000144,12165.346990000011,0.0
2025-04-29,12165.346990000011,12165.346990000011,0,HIGH,0,0.0,0.21653469900000144,12165.346990000011,0.0
2025-04-30,12165.346990000011,12165.346990000011,0,HIGH,0,0.0,0.21653469900000144,12165.346990000011,0.0
2025-05-01,12165.346990000011,12165.346990000011,0,MEDIUM,0,0.0,0.21653469900000144,12165.346990000011,0.0
2025-05-02,12165.346990000011,12165.346990000011,0,HIGH,0,0.0,0.21653469900000144,12165.346990000011,0.0
2025-05-05,12163.954760000011,10771.724760000012,1,HIGH,0,-0.00011444227617540825,0.21639547600000153,12165.346990000011,-0.00011444227617542628
2025-05-06,12161.294760000012,10771.724760000012,1,HIGH,0,-0.00021867887972970568,0.21612947600000165,12165.346990000011,-0.0003330961297964032
2025-05-07,12145.474760000012,10771.724760000012,1,HIGH,0,-0.0013008483317116237,0.21454747600000168,12165.346990000011,-0.001633511153963313
2025-05-08,12154.154760000012,10771.724760000012,1,HIGH,0,0.0007146694692072852,0.21541547600000155,12165.346990000011,-0.0009200091053053255
2025-05-09,12161.434760000011,10771.724760000012,1,HIGH,0,0.000598972132883846,0.2161434760000014,12165.346990000011,-0.0003215880322374516
2025-05-12,12247.254760000013,10771.724760000012,1,HIGH,0,0.007056733164599205,0.22472547600000148,12247.254760000013,0.0
2025-05-13,12262.234760000012,10771.724760000012,1,HIGH,0,0.0012231312480674994,0.22622347600000148,12262.234760000012,0.0
2025-05-14,12258.034760000011,10771.724760000012,1,HIGH,0,-0.0003425150539200228,0.2258034760000014,12262.234760000012,-0.00034251505391996945
2025-05-15,12251.874760000012,10771.724760000012,1,HIGH,0,-0.0005025275356618231,0.22518747600000144,12262.234760000012,-0.0008448704663358257
2025-05-16,12250.544760000012,10771.724760000012,1,HIGH,0,-0.00010855481516525156,0.2250544760000015,12262.234760000012,-0.0009533335667437913
2025-05-19,12233.184760000011,10771.724760000012,1,HIGH,0,-0.0014170798393132733,0.22331847600000132,12262.234760000012,-0.0023690624562794672
2025-05-20,12219.744760000012,10771.724760000012,1,HIGH,0,-0.0010986509452505233,0.22197447600000153,12262.234760000012,-0.0034651106288230726
2025-05-21,12186.354760000013,10771.724760000012,1,HIGH,0,-0.0027324629651265253,0.21863547600000155,12262.234760000012,-0.006188105307486311
2025-05-22,12181.244760000012,10771.724760000012,1,HIGH,0,-0.000419321454252497,0.21812447600000162,12262.234760000012,-0.006604831956422249
2025-05-23,12138.614760000011,10771.724760000012,1,HIGH,0,-0.003499642346896037,0.2138614760000015,12262.234760000012,-0.01008135975370942
2025-05-27,12173.194760000011,10771.724760000012,1,MEDIUM,0,0.0028487599848665557,0.21731947600000145,12262.234760000012,-0.007261319143102165
2025-05-28,12174.664760000012,10771.724760000012,1,MEDIUM,0,0.00012075712489467705,0.21746647600000157,12262.234760000012,-0.0071414388742301015
2025-05-29,12171.374760000012,10771.724760000012,1,MEDIUM,0,-0.0002702333135947699,0.21713747600000155,12262.234760000012,-0.007409742333134102
2025-05-30,12177.674760000013,10771.724760000012,1,MEDIUM,0,0.0005176079222131147,0.21776747600000168,12262.234760000012,-0.006895969752254149
2025-06-02,12183.624760000012,10771.724760000012,1,MEDIUM,0,0.0004885990238090443,0.21836247600000158,12262.234760000012,-0.0064107400925343646
2025-06-03,12194.614760000011,10771.724760000012,1,MEDIUM,0,0.0009020304069180529,0.21946147600000154,12262.234760000012,-0.005514492368110618
2025-06-04,12191.464760000012,10771.724760000012,1,MEDIUM,0,-0.000258310743061152,0.21914647600000148,12262.234760000012,-0.005771378658550521
2025-06-05,12176.134760000012,10771.724760000012,1,MEDIUM,0,-0.001257437092407221,0.21761347600000147,12262.234760000012,-0.007021558605358187
2025-06-06,12199.164760000012,10771.724760000012,1,MEDIUM,0,0.0018914048221325697,0.21991647600000142,12262.234760000012,-0.005143434393030626
2025-06-09,12181.874760000012,10771.724760000012,1,MEDIUM,0,-0.0014173101470597027,0.21818747600000132,12262.234760000012,-0.006553454698334327
2025-06-10,12190.414760000012,10771.724760000012,1,LOW,0,0.0007010415201478271,0.21904147600000146,12262.234760000012,-0.005857007422030439
2025-06-11,12163.184760000011,10771.724760000012,1,MEDIUM,0,-0.002233722193714871,0.21631847600000143,12262.234760000012,-0.008077646688277968
2025-06-12,12166.124760000012,10771.724760000012,1,MEDIUM,0,0.0002417130100389464,0.21661247600000144,12262.234760000012,-0.00783788615053399
2025-06-13,12146.874760000012,10771.724760000012,1,MEDIUM,0,-0.0015822622552162935,0.2146874760000015,12262.234760000012,-0.009407746814333578
2025-06-16,12160.664760000012,10771.724760000012,1,MEDIUM,0,0.001135271439976604,0.2160664760000015,12262.234760000012,-0.008283155720629803
2025-06-17,12141.204760000011,10771.724760000012,1,MEDIUM,0,-0.0016002414657469988,0.2141204760000015,12262.234760000012,-0.009870142137125462
2025-06-18,12147.784760000011,10771.724760000012,1,MEDIUM,0,0.0005419561015622687,0.21477847600000133,12262.234760000012,-0.00933353521931761
2025-06-20,12178.724760000012,10771.724760000012,1,MEDIUM,0,0.002546966431433484,0.21787247600000126,12262.234760000012,-0.00681034098877423
2025-06-23,12182.224760000012,10771.724760000012,1,MEDIUM,0,0.0002873864110548574,0.21822247600000133,12262.234760000012,-0.006524911777174305
2025-06-24,12173.824760000012,10771.724760000012,1,MEDIUM,0,-0.0006895292252020457,0.21738247600000138,12262.234760000012,-0.007209941885014096
2025-06-25,12182.644760000012,10771.724760000012,1,MEDIUM,0,0.0007245052540085783,0.21826447600000143,12262.234760000012,-0.006490660271782308
2025-06-26,12178.724760000012,10771.724760000012,1,MEDIUM,0,-0.0003217692116305182,0.21787247600000148,12262.234760000012,-0.00681034098877423
2025-06-27,12179.284760000011,10771.724760000012,1,MEDIUM,0,4.598182576875942e-05,0.21792847600000154,12262.234760000012,-0.0067646723149182835
2025-06-30,12207.914760000012,10771.724760000012,1,MEDIUM,0,0.0023507127523636484,0.2207914760000016,12262.234760000012,-0.0044298613640308135
2025-07-01,12226.464760000012,10771.724760000012,1,MEDIUM,0,0.0015195060225010604,0.22264647600000154,12262.234760000012,-0.00291708654255127
2025-07-02,12258.804760000012,10771.724760000012,1,MEDIUM,0,0.0026450818478456206,0.2258804760000015,12262.234760000012,-0.0002797206273679503
2025-07-03,12266.574760000012,10771.724760000012,1,MEDIUM,0,0.000633830145117642,0.22665747600000152,12266.574760000012,0.0
2025-07-07,12241.374760000012,10771.724760000012,1,MEDIUM,0,-0.0020543632181800886,0.22413747600000145,12266.574760000012,-0.0020543632181801255
2025-07-08,12241.794760000012,10771.724760000012,1,MEDIUM,0,3.430987190844448e-05,0.22417947600000132,12266.574760000012,-0.002020123831210452
2025-07-09,12249.704760000011,10771.724760000012,1,MEDIUM,0,0.0006461470850536166,0.22497047600000109,12266.574760000012,-0.0013752820432817207
2025-07-10,12258.59476000001,10771.724760000012,1,MEDIUM,0,0.0007257317767386251,0.225859476000001,12266.574760000012,-0.0006505483524238004
2025-07-11,12249.84476000001,10771.724760000012,1,MEDIUM,0,-0.0007137849134675189,0.22498447600000104,12266.574760000012,-0.001363868914291879
2025-07-14,12232.064760000012,10771.724760000012,1,MEDIUM,0,-0.0014514469651123463,0.2232064760000012,12266.574760000012,-0.0028133362960077197
2025-07-15,12235.494760000012,10771.724760000012,1,MEDIUM,0,0.00028041054942873345,0.2235494760000012,12266.574760000012,-0.002533714635755409
2025-07-16,12242.84476000001,10771.724760000012,1,MEDIUM,0,0.0006007113029893318,0.22428447600000112,12266.574760000012,-0.0019345253637863419
2025-07-17,12241.864760000011,10771.724760000012,1,LOW,0,-8.004675540784767e-05,0.2241864760000012,12266.574760000012,-0.002014417266715531
2025-07-18,12249.984760000012,10771.724760000012,1,LOW,0,0.0006632976396319101,0.22499847600000122,12266.574760000012,-0.0013524557853018889
2025-07-21,12259.084760000012,10771.724760000012,1,LOW,0,0.0007428580670332252,0.2259084760000012,12266.574760000012,-0.0006106024009590574
2025-07-22,12272.524760000011,10771.724760000012,1,LOW,0,0.0010963298046402503,0.2272524760000012,12272.524760000011,0.0
2025-07-23,12270.774760000011,10771.724760000012,1,LOW,0,-0.00014259494555701746,0.22707747600000117,12272.524760000011,-0.0001425949455570704
2025-07-24,12268.044760000012,10771.724760000012,1,LOW,0,-0.00022247983956957817,0.2268044760000012,12272.524760000011,-0.0003650430606260646
2025-07-25,12268.884760000012,10771.724760000012,1,LOW,0,6.847056857339773e-05,0.2268884760000014,12272.524760000011,-0.000296597486758659
2025-07-28,12270.074760000012,10771.724760000012,1,LOW,0,9.699333095714024e-05,0.2270074760000016,12272.524760000011,-0.00019963292377980963
2025-07-29,12250.614760000011,10771.724760000012,1,LOW,0,-0.00158597240690328,0.2250614760000016,12272.524760000011,-0.0017852887183745095
2025-07-30,12235.074760000012,10771.724760000012,1,LOW,0,-0.001268507769156102,0.22350747600000176,12272.524760000011,-0.0030515318349212174
2025-07-31,12223.261770000012,12223.261770000012,0,LOW,0,-0.0009655020693964955,0.22232617700000157,12272.524760000011,-0.004014087644016228
2025-08-01,12223.261770000012,12223.261770000012,0,MEDIUM,0,0.0,0.22232617700000157,12272.524760000011,-0.004014087644016228
2025-08-04,12223.261770000012,12223.261770000012,0,MEDIUM,0,0.0,0.22232617700000157,12272.524760000011,-0.004014087644016228
2025-08-05,12223.261770000012,12223.261770000012,0,LOW,0,0.0,0.22232617700000157,12272.524760000011,-0.004014087644016228
2025-08-06,12223.261770000012,12223.261770000012,0,HIGH,0,0.0,0.22232617700000157,12272.524760000011,-0.004014087644016228
2025-08-07,12223.261770000012,12223.261770000012,0,HIGH,0,0.0,0.22232617700000157,12272.524760000011,-0.004014087644016228
2025-08-08,12223.261770000012,12223.261770000012,0,HIGH,0,0.0,0.22232617700000157,12272.524760000011,-0.004014087644016228
2025-08-11,12223.261770000012,12223.261770000012,0,HIGH,0,0.0,0.22232617700000157,12272.524760000011,-0.004014087644016228
2025-08-12,12223.261770000012,12223.261770000012,0,HIGH,0,0.0,0.22232617700000157,12272.524760000011,-0.004014087644016228
2025-08-13,12223.261770000012,12223.261770000012,0,HIGH,0,0.0,0.22232617700000157,12272.524760000011,-0.004014087644016228
2025-08-14,12223.261770000012,12223.261770000012,0,HIGH,0,0.0,0.22232617700000157,12272.524760000011,-0.004014087644016228
2025-08-15,12223.261770000012,12223.261770000012,0,HIGH,0,0.0,0.22232617700000157,12272.524760000011,-0.004014087644016228
2025-08-18,12223.261770000012,12223.261770000012,0,HIGH,0,0.0,0.22232617700000157,12272.524760000011,-0.004014087644016228
2025-08-19,12223.261770000012,12223.261770000012,0,HIGH,0,0.0,0.22232617700000157,12272.524760000011,-0.004014087644016228
2025-08-20,12223.261770000012,12223.261770000012,0,HIGH,0,0.0,0.22232617700000157,12272.524760000011,-0.004014087644016228
2025-08-21,12223.261770000012,12223.261770000012,0,HIGH,0,0.0,0.22232617700000157,12272.524760000011,-0.004014087644016228
2025-08-22,12221.895210000012,10855.335210000012,1,MEDIUM,0,-0.00011179994552312778,0.22218952100000156,12272.524760000011,-0.004125438814759385
2025-08-25,12218.295210000011,10855.335210000012,1,MEDIUM,0,-0.00029455333548067397,0.22182952100000142,12272.524760000011,-0.004418776988476817
2025-08-26,12231.195210000013,10855.335210000012,1,MEDIUM,0,0.0010557937730497624,0.22311952100000165,12272.524760000011,-0.003367648532656008
2025-08-27,12238.275210000013,10855.335210000012,1,LOW,0,0.0005788477641344159,0.22382752100000158,12272.524760000011,-0.0027907501243451234
2025-08-28,12250.695210000013,10855.335210000012,1,MEDIUM,0,0.0010148488889882845,0.22506952100000177,12272.524760000011,-0.0017787334250200806
2025-08-29,12248.175210000012,10855.335210000012,1,MEDIUM,0,-0.00020570261171326543,0.22481752100000185,12272.524760000011,-0.0019840701466222973
2025-09-02,12233.655210000012,10855.335210000012,1,MEDIUM,0,-0.001185482714857411,0.22336552100000184,12272.524760000011,-0.0031672007806158543
2025-09-03,12286.155210000012,10855.335210000012,1,MEDIUM,0,0.004291440219525322,0.22861552100000182,12286.155210000012,0.0
2025-09-04,12294.015210000012,10855.335210000012,1,MEDIUM,0,0.0006397444819516984,0.22940152100000177,12294.015210000012,0.0
2025-09-05,12293.475210000011,10855.335210000012,1,MEDIUM,0,-4.3923810958190757e-05,0.22934752100000155,12294.015210000012,-4.392381095816723e-05
2025-09-08,12282.615210000013,10855.335210000012,1,MEDIUM,0,-0.0008833954446961778,0.22826152100000163,12294.015210000012,-0.0009272804535597793
2025-09-09,12260.029110000012,12260.029110000012,0,MEDIUM,0,-0.001838867343300965,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-09-10,12260.029110000012,12260.029110000012,0,HIGH,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-09-11,12260.029110000012,12260.029110000012,0,HIGH,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-09-12,12260.029110000012,12260.029110000012,0,HIGH,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-09-15,12260.029110000012,12260.029110000012,0,HIGH,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-09-16,12260.029110000012,12260.029110000012,0,HIGH,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-09-17,12260.029110000012,12260.029110000012,0,MEDIUM,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-09-18,12260.029110000012,12260.029110000012,0,MEDIUM,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-09-19,12260.029110000012,12260.029110000012,0,HIGH,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-09-22,12260.029110000012,12260.029110000012,0,HIGH,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-09-23,12260.029110000012,12260.029110000012,0,HIGH,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-09-24,12260.029110000012,12260.029110000012,0,HIGH,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-09-25,12260.029110000012,12260.029110000012,0,HIGH,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-09-26,12260.029110000012,12260.029110000012,0,HIGH,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-09-29,12260.029110000012,12260.029110000012,0,HIGH,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-09-30,12260.029110000012,12260.029110000012,0,HIGH,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-10-01,12260.029110000012,12260.029110000012,0,HIGH,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-10-02,12260.029110000012,12260.029110000012,0,HIGH,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-10-03,12260.029110000012,12260.029110000012,0,MEDIUM,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-10-06,12260.029110000012,12260.029110000012,0,LOW,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-10-07,12260.029110000012,12260.029110000012,0,LOW,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-10-08,12260.029110000012,12260.029110000012,0,LOW,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-10-09,12260.029110000012,12260.029110000012,0,LOW,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-10-10,12260.029110000012,12260.029110000012,0,MEDIUM,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-10-13,12260.029110000012,12260.029110000012,0,MEDIUM,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-10-14,12260.029110000012,12260.029110000012,0,MEDIUM,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-10-15,12260.029110000012,12260.029110000012,0,MEDIUM,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-10-16,12260.029110000012,12260.029110000012,0,MEDIUM,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-10-17,12260.029110000012,12260.029110000012,0,MEDIUM,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-10-20,12260.029110000012,12260.029110000012,0,HIGH,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-10-21,12260.029110000012,12260.029110000012,0,HIGH,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-10-22,12260.029110000012,12260.029110000012,0,HIGH,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-10-23,12260.029110000012,12260.029110000012,0,HIGH,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2025-10-24,12260.029110000012,12260.029110000012,0,MEDIUM,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2023-01-03,12260.029110000012,12260.029110000012,0,MEDIUM,0,0.0,0.22600291100000147,12294.015210000012,-0.002764442651116587
2023-01-04,12258.496590000013,10725.976590000013,1,MEDIUM,0,-0.00012500133451953666,0.22584965900000165,12294.015210000012,-0.00288909842661557
2023-01-05,12222.136590000013,10725.976590000013,1,MEDIUM,0,-0.0029661059766220577,0.22221365900000167,12294.015210000012,-0.005846635031127428
2023-01-06,12275.416590000013,10725.976590000013,1,MEDIUM,0,0.004359303269740433,0.2275416590000019,12294.015210000012,-0.001512819016595216
2023-01-09,12298.456590000013,10725.976590000013,1,MEDIUM,0,0.001876922044239837,0.22984565900000176,12298.456590000013,0.0
2023-01-10,12343.636590000013,10725.976590000013,1,HIGH,0,0.0036736317008052577,0.234363659000002,12343.636590000013,0.0
2023-01-11,12437.596590000014,10725.976590000013,1,HIGH,0,0.007612019303624207,0.24375965900000218,12437.596590000014,0.0
2023-01-12,12440.836590000014,10725.976590000013,1,HIGH,0,0.0002605004895082086,0.24408365900000217,12440.836590000014,0.0
2023-01-13,12492.136590000013,10725.976590000013,1,HIGH,0,0.004123516905706781,0.24921365900000225,12492.136590000013,0.0
2023-01-17,12454.876590000013,10725.976590000013,1,HIGH,0,-0.0029826763205444973,0.24548765900000213,12492.136590000013,-0.002982676320544473
2023-01-18,12444.256590000014,10725.976590000013,1,HIGH,0,-0.0008526780593334227,0.24442565900000224,12492.136590000013,-0.0038328111172213136
2023-01-19,12412.216590000013,10725.976590000013,1,HIGH,0,-0.002574681723112926,0.24122165900000225,12492.136590000013,-0.006397624571602606
2023-01-20,12476.476590000013,10725.976590000013,1,HIGH,0,0.005177157483037487,0.2476476590000023,12492.136590000013,-0.001253588598489687
2023-01-23,12481.336590000014,10725.976590000013,1,HIGH,0,0.000389533051654567,0.24813365900000228,12492.136590000013,-0.0008645438610273201
2023-01-24,12459.736590000013,10725.976590000013,1,HIGH,0,-0.001730583887730952,0.24597365900000212,12492.136590000013,-0.002593631583082106
2023-01-25,12475.216590000013,10725.976590000013,1,HIGH,0,0.0012424018668599768,0.247521659000002,12492.136590000013,-0.0013544520489428987
2023-01-26,12511.936590000012,10725.976590000013,1,HIGH,0,0.0029434358702384866,0.2511936590000021,12511.936590000012,0.0
2023-01-27,12566.296590000013,10725.976590000013,1,HIGH,0,0.0043446511744191785,0.25662965900000234,12566.296590000013,0.0
2023-01-30,12535.876590000013,10725.976590000013,1,HIGH,0,-0.0024207609443348543,0.25358765900000235,12566.296590000013,-0.002420760944334837
2023-01-31,12580.460250000013,12580.460250000013,0,HIGH,0,0.003556485234990747,0.2580460250000025,12580.460250000013,0.0
2023-02-01,12580.460250000013,12580.460250000013,0,HIGH,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-02-02,12580.460250000013,12580.460250000013,0,HIGH,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-02-03,12580.460250000013,12580.460250000013,0,HIGH,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-02-06,12580.460250000013,12580.460250000013,0,HIGH,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-02-07,12580.460250000013,12580.460250000013,0,HIGH,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-02-08,12580.460250000013,12580.460250000013,0,HIGH,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-02-09,12580.460250000013,12580.460250000013,0,HIGH,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-02-10,12580.460250000013,12580.460250000013,0,HIGH,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-02-13,12580.460250000013,12580.460250000013,0,HIGH,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-02-14,12580.460250000013,12580.460250000013,0,HIGH,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-02-15,12580.460250000013,12580.460250000013,0,HIGH,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-02-16,12580.460250000013,12580.460250000013,0,HIGH,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-02-17,12580.460250000013,12580.460250000013,0,MEDIUM,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-02-21,12580.460250000013,12580.460250000013,0,HIGH,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-02-22,12580.460250000013,12580.460250000013,0,HIGH,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-02-23,12580.460250000013,12580.460250000013,0,HIGH,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-02-24,12580.460250000013,12580.460250000013,0,HIGH,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-02-27,12580.460250000013,12580.460250000013,0,HIGH,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-02-28,12580.460250000013,12580.460250000013,0,HIGH,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-03-01,12580.460250000013,12580.460250000013,0,HIGH,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-03-02,12580.460250000013,12580.460250000013,0,MEDIUM,0,0.0,0.2580460250000025,12580.460250000013,0.0
2023-03-03,12578.846950000014,10965.546950000013,1,HIGH,0,-0.00012823855152666042,0.25788469500000266,12580.460250000013,-0.00012823855152668758
2023-03-06,12559.296950000013,10965.546950000013,1,HIGH,0,-0.00155419650765376,0.2559296950000025,12580.460250000013,-0.0016822357512715118
2023-03-07,12555.896950000013,10965.546950000013,1,HIGH,0,-0.00027071579034521065,0.2555896950000025,12580.460250000013,-0.001952496133835785
2023-03-08,12562.186950000012,10965.546950000013,1,MEDIUM,0,0.0005009598298748585,0.2562186950000023,12580.460250000013,-0.0014525144260919011
2023-03-09,12533.796950000013,10965.546950000013,1,HIGH,0,-0.002259956814286923,0.25337969500000246,12580.460250000013,-0.003709188620503778
2023-03-10,12507.956950000013,10965.546950000013,1,MEDIUM,0,-0.0020616258666932286,0.2507956950000023,12580.460250000013,-0.005763167527992486
2023-03-13,12536.856950000012,10965.546950000013,1,HIGH,0,0.0023105292187626247,0.2536856950000024,12580.460250000013,-0.0034659542761959466
2023-03-14,12578.506950000014,10965.546950000013,1,HIGH,0,0.0033222042945939556,0.25785069500000235,12580.460250000013,-0.00015526458978312935
2023-03-15,12600.946950000012,10965.546950000013,1,HIGH,0,0.0017839955162561871,0.26009469500000204,12600.946950000012,0.0
2023-03-16,12664.526270000013,12664.526270000013,0,HIGH,0,0.00504559857701814,0.26645262700000205,12664.526270000013,0.0
2023-03-17,12664.526270000013,12664.526270000013,0,HIGH,0,0.0,0.26645262700000205,12664.526270000013,0.0
2023-03-20,12664.526270000013,12664.526270000013,0,HIGH,0,0.0,0.26645262700000205,12664.526270000013,0.0
2023-03-21,12664.526270000013,12664.526270000013,0,HIGH,0,0.0,0.26645262700000205,12664.526270000013,0.0
2023-03-22,12664.526270000013,12664.526270000013,0,HIGH,0,0.0,0.26645262700000205,12664.526270000013,0.0
2023-03-23,12663.045620000014,11182.395620000014,1,HIGH,0,-0.0001169131768874454,0.26630456200000197,12664.526270000013,-0.00011691317688739039
2023-03-24,12654.345620000015,11182.395620000014,1,HIGH,0,-0.0006870385104084109,0.26543456200000204,12664.526270000013,-0.0008038713634409329
2023-03-27,12652.995620000014,11182.395620000014,1,HIGH,0,-0.00010668271916536298,0.26529956200000204,12664.526270000013,-0.0009104683234234212
2023-03-28,12640.995620000014,11182.395620000014,1,HIGH,0,-0.0009483920140643809,0.2640995620000022,12664.526270000013,-0.0018579968566008402
2023-03-29,12686.145620000014,11182.395620000014,1,HIGH,0,0.003571712336373656,0.2686145620000022,12686.145620000014,0.0
2023-03-30,12710.865620000013,12710.865620000013,0,HIGH,0,0.0019485823937750446,0.27108656200000203,12710.865620000013,0.0
2023-03-31,12710.865620000013,12710.865620000013,0,HIGH,0,0.0,0.27108656200000203,12710.865620000013,0.0
2023-04-03,12710.865620000013,12710.865620000013,0,HIGH,0,0.0,0.27108656200000203,12710.865620000013,0.0
2023-04-04,12710.865620000013,12710.865620000013,0,MEDIUM,0,0.0,0.27108656200000203,12710.865620000013,0.0
2023-04-05,12710.865620000013,12710.865620000013,0,HIGH,0,0.0,0.27108656200000203,12710.865620000013,0.0
2023-04-06,12710.865620000013,12710.865620000013,0,HIGH,0,0.0,0.27108656200000203,12710.865620000013,0.0
2023-04-10,12710.865620000013,12710.865620000013,0,HIGH,0,0.0,0.27108656200000203,12710.865620000013,0.0
2023-04-11,12709.166980000013,11010.526980000013,1,HIGH,0,-0.00013363684667766496,0.27091669800000195,12710.865620000013,-0.00013363684667767902
2023-04-12,12673.636980000014,11010.526980000013,1,HIGH,0,-0.0027956198904233176,0.26736369800000204,12710.865620000013,-0.002928883139274296
2023-04-13,12751.326980000013,11010.526980000013,1,HIGH,0,0.006130047761554236,0.27513269800000195,12751.326980000013,0.0
2023-04-14,12753.196980000013,11010.526980000013,1,HIGH,0,0.0001466514036487787,0.2753196980000021,12753.196980000013,0.0
